#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0D17
#Date Time: 2025-10-15 17:25:03.300
#Sample rate: 5e+07Hz
#Samples: 4096

DateTime,DIO 1,DIO 2,SPI,DIO  3
2025-10-15 17:25:03.300.016.740,0,1,h43000035,0
2025-10-15 17:25:03.300.016.760,0,1,h43000035,0
2025-10-15 17:25:03.300.016.780,0,1,h43000035,0
2025-10-15 17:25:03.300.016.800,0,1,h43000035,0
2025-10-15 17:25:03.300.016.820,0,1,h43000035,0
2025-10-15 17:25:03.300.016.840,0,1,h43000035,0
2025-10-15 17:25:03.300.016.860,0,1,h43000035,0
2025-10-15 17:25:03.300.016.880,0,1,h43000035,0
2025-10-15 17:25:03.300.016.900,0,1,h43000035,0
2025-10-15 17:25:03.300.016.920,0,1,h43000035,0
2025-10-15 17:25:03.300.016.940,0,1,h43000035,0
2025-10-15 17:25:03.300.016.960,0,1,h43000035,0
2025-10-15 17:25:03.300.016.980,0,1,h43000035,0
2025-10-15 17:25:03.300.017.000,0,1,h43000035,0
2025-10-15 17:25:03.300.017.020,0,1,h43000035,0
2025-10-15 17:25:03.300.017.040,0,1,h43000035,0
2025-10-15 17:25:03.300.017.060,0,1,h43000035,0
2025-10-15 17:25:03.300.017.080,0,1,h43000035,0
2025-10-15 17:25:03.300.017.100,0,1,h43000035,0
2025-10-15 17:25:03.300.017.120,0,1,h43000035,0
2025-10-15 17:25:03.300.017.140,0,1,h43000035,0
2025-10-15 17:25:03.300.017.160,0,1,h43000035,0
2025-10-15 17:25:03.300.017.180,0,0,h43000035,0
2025-10-15 17:25:03.300.017.200,0,0,h43000035,0
2025-10-15 17:25:03.300.017.220,0,0,h43000035,0
2025-10-15 17:25:03.300.017.240,0,0,h43000035,0
2025-10-15 17:25:03.300.017.260,0,0,h43000035,0
2025-10-15 17:25:03.300.017.280,0,0,h43000035,0
2025-10-15 17:25:03.300.017.300,0,0,h43000035,0
2025-10-15 17:25:03.300.017.320,0,0,h43000035,0
2025-10-15 17:25:03.300.017.340,0,0,h43000035,0
2025-10-15 17:25:03.300.017.360,0,0,h43000035,0
2025-10-15 17:25:03.300.017.380,0,0,h43000035,0
2025-10-15 17:25:03.300.017.400,0,0,h43000035,0
2025-10-15 17:25:03.300.017.420,0,0,h43000035,0
2025-10-15 17:25:03.300.017.440,0,0,h43000035,0
2025-10-15 17:25:03.300.017.460,0,0,h43000035,0
2025-10-15 17:25:03.300.017.480,0,0,h43000035,0
2025-10-15 17:25:03.300.017.500,0,0,h43000035,0
2025-10-15 17:25:03.300.017.520,0,0,h43000035,0
2025-10-15 17:25:03.300.017.540,0,0,h43000035,0
2025-10-15 17:25:03.300.017.560,0,0,h43000035,0
2025-10-15 17:25:03.300.017.580,0,0,h43000035,0
2025-10-15 17:25:03.300.017.600,0,0,h43000035,0
2025-10-15 17:25:03.300.017.620,0,0,h43000035,0
2025-10-15 17:25:03.300.017.640,0,0,h43000035,0
2025-10-15 17:25:03.300.017.660,0,0,h43000035,0
2025-10-15 17:25:03.300.017.680,0,1,h43000035,0
2025-10-15 17:25:03.300.017.700,0,1,h43000035,0
2025-10-15 17:25:03.300.017.720,0,1,h43000035,0
2025-10-15 17:25:03.300.017.740,0,1,h43000035,0
2025-10-15 17:25:03.300.017.760,0,1,h43000035,0
2025-10-15 17:25:03.300.017.780,0,1,h43000035,0
2025-10-15 17:25:03.300.017.800,0,1,h43000035,0
2025-10-15 17:25:03.300.017.820,0,1,h43000035,0
2025-10-15 17:25:03.300.017.840,0,1,h43000035,0
2025-10-15 17:25:03.300.017.860,0,1,h43000035,0
2025-10-15 17:25:03.300.017.880,0,1,h43000035,0
2025-10-15 17:25:03.300.017.900,0,1,h43000035,0
2025-10-15 17:25:03.300.017.920,0,1,h43000035,0
2025-10-15 17:25:03.300.017.940,0,1,h43000035,0
2025-10-15 17:25:03.300.017.960,0,1,h43000035,0
2025-10-15 17:25:03.300.017.980,0,1,h43000035,0
2025-10-15 17:25:03.300.018.000,0,1,h43000035,0
2025-10-15 17:25:03.300.018.020,0,1,h43000035,0
2025-10-15 17:25:03.300.018.040,0,1,h43000035,0
2025-10-15 17:25:03.300.018.060,0,1,h43000035,0
2025-10-15 17:25:03.300.018.080,0,1,h43000035,0
2025-10-15 17:25:03.300.018.100,0,1,h43000035,0
2025-10-15 17:25:03.300.018.120,0,1,h43000035,0
2025-10-15 17:25:03.300.018.140,0,1,h43000035,0
2025-10-15 17:25:03.300.018.160,0,1,h43000035,0
2025-10-15 17:25:03.300.018.180,0,0,h43000035,0
2025-10-15 17:25:03.300.018.200,0,0,h43000035,0
2025-10-15 17:25:03.300.018.220,0,0,h43000035,0
2025-10-15 17:25:03.300.018.240,0,0,h43000035,0
2025-10-15 17:25:03.300.018.260,0,0,h43000035,0
2025-10-15 17:25:03.300.018.280,0,0,h43000035,0
2025-10-15 17:25:03.300.018.300,0,0,h43000035,0
2025-10-15 17:25:03.300.018.320,0,0,h43000035,0
2025-10-15 17:25:03.300.018.340,0,0,h43000035,0
2025-10-15 17:25:03.300.018.360,0,0,h43000035,0
2025-10-15 17:25:03.300.018.380,0,0,h43000035,0
2025-10-15 17:25:03.300.018.400,0,0,h43000035,0
2025-10-15 17:25:03.300.018.420,0,0,h43000035,0
2025-10-15 17:25:03.300.018.440,0,0,h43000035,0
2025-10-15 17:25:03.300.018.460,0,0,h43000035,0
2025-10-15 17:25:03.300.018.480,0,0,h43000035,0
2025-10-15 17:25:03.300.018.500,0,0,h43000035,0
2025-10-15 17:25:03.300.018.520,0,0,h43000035,0
2025-10-15 17:25:03.300.018.540,0,0,h43000035,0
2025-10-15 17:25:03.300.018.560,0,0,h43000035,0
2025-10-15 17:25:03.300.018.580,0,0,h43000035,0
2025-10-15 17:25:03.300.018.600,0,0,h43000035,0
2025-10-15 17:25:03.300.018.620,0,0,h43000035,0
2025-10-15 17:25:03.300.018.640,0,0,h43000035,0
2025-10-15 17:25:03.300.018.660,0,0,h43000035,0
2025-10-15 17:25:03.300.018.680,0,1,h43000035,0
2025-10-15 17:25:03.300.018.700,0,1,h43000035,0
2025-10-15 17:25:03.300.018.720,0,1,h43000035,0
2025-10-15 17:25:03.300.018.740,0,1,h43000035,0
2025-10-15 17:25:03.300.018.760,0,1,h43000035,0
2025-10-15 17:25:03.300.018.780,0,1,h43000035,0
2025-10-15 17:25:03.300.018.800,0,1,h43000035,0
2025-10-15 17:25:03.300.018.820,0,1,h43000035,0
2025-10-15 17:25:03.300.018.840,0,1,h43000035,0
2025-10-15 17:25:03.300.018.860,0,1,h43000035,0
2025-10-15 17:25:03.300.018.880,0,1,h43000035,0
2025-10-15 17:25:03.300.018.900,0,1,h43000035,0
2025-10-15 17:25:03.300.018.920,0,1,h43000035,0
2025-10-15 17:25:03.300.018.940,0,1,h43000035,0
2025-10-15 17:25:03.300.018.960,0,1,h43000035,0
2025-10-15 17:25:03.300.018.980,0,1,h43000035,0
2025-10-15 17:25:03.300.019.000,0,1,h43000035,0
2025-10-15 17:25:03.300.019.020,0,1,h43000035,0
2025-10-15 17:25:03.300.019.040,0,1,h43000035,0
2025-10-15 17:25:03.300.019.060,0,1,h43000035,0
2025-10-15 17:25:03.300.019.080,0,1,h43000035,0
2025-10-15 17:25:03.300.019.100,0,1,h43000035,0
2025-10-15 17:25:03.300.019.120,0,1,h43000035,0
2025-10-15 17:25:03.300.019.140,0,1,h43000035,0
2025-10-15 17:25:03.300.019.160,0,1,h43000035,0
2025-10-15 17:25:03.300.019.180,0,0,h43000035,0
2025-10-15 17:25:03.300.019.200,0,0,h43000035,0
2025-10-15 17:25:03.300.019.220,0,0,h43000035,0
2025-10-15 17:25:03.300.019.240,0,0,h43000035,0
2025-10-15 17:25:03.300.019.260,0,0,h43000035,0
2025-10-15 17:25:03.300.019.280,0,0,h43000035,0
2025-10-15 17:25:03.300.019.300,0,0,h43000035,0
2025-10-15 17:25:03.300.019.320,0,0,h43000035,0
2025-10-15 17:25:03.300.019.340,0,0,h43000035,0
2025-10-15 17:25:03.300.019.360,0,0,h43000035,0
2025-10-15 17:25:03.300.019.380,0,0,h43000035,0
2025-10-15 17:25:03.300.019.400,0,0,h43000035,0
2025-10-15 17:25:03.300.019.420,0,0,h43000035,0
2025-10-15 17:25:03.300.019.440,0,0,h43000035,0
2025-10-15 17:25:03.300.019.460,0,0,h43000035,0
2025-10-15 17:25:03.300.019.480,0,0,h43000035,0
2025-10-15 17:25:03.300.019.500,0,0,h43000035,0
2025-10-15 17:25:03.300.019.520,0,0,h43000035,0
2025-10-15 17:25:03.300.019.540,0,0,h43000035,0
2025-10-15 17:25:03.300.019.560,0,0,h43000035,0
2025-10-15 17:25:03.300.019.580,0,0,h43000035,0
2025-10-15 17:25:03.300.019.600,0,0,h43000035,0
2025-10-15 17:25:03.300.019.620,0,0,h43000035,0
2025-10-15 17:25:03.300.019.640,0,0,h43000035,0
2025-10-15 17:25:03.300.019.660,0,0,h43000035,0
2025-10-15 17:25:03.300.019.680,0,1,h43000035,0
2025-10-15 17:25:03.300.019.700,0,1,h43000035,0
2025-10-15 17:25:03.300.019.720,0,1,h43000035,0
2025-10-15 17:25:03.300.019.740,0,1,h43000035,0
2025-10-15 17:25:03.300.019.760,0,1,h43000035,0
2025-10-15 17:25:03.300.019.780,0,1,h43000035,0
2025-10-15 17:25:03.300.019.800,0,1,h43000035,0
2025-10-15 17:25:03.300.019.820,0,1,h43000035,0
2025-10-15 17:25:03.300.019.840,0,1,h43000035,0
2025-10-15 17:25:03.300.019.860,0,1,h43000035,0
2025-10-15 17:25:03.300.019.880,0,1,h43000035,0
2025-10-15 17:25:03.300.019.900,0,1,h43000035,0
2025-10-15 17:25:03.300.019.920,0,1,h43000035,0
2025-10-15 17:25:03.300.019.940,0,1,h43000035,0
2025-10-15 17:25:03.300.019.960,0,1,h43000035,0
2025-10-15 17:25:03.300.019.980,0,1,h43000035,0
2025-10-15 17:25:03.300.020.000,0,1,h43000035,0
2025-10-15 17:25:03.300.020.020,0,1,h43000035,0
2025-10-15 17:25:03.300.020.040,0,1,h43000035,0
2025-10-15 17:25:03.300.020.060,0,1,h43000035,0
2025-10-15 17:25:03.300.020.080,0,1,h43000035,0
2025-10-15 17:25:03.300.020.100,0,1,h43000035,0
2025-10-15 17:25:03.300.020.120,0,1,h43000035,0
2025-10-15 17:25:03.300.020.140,0,1,h43000035,0
2025-10-15 17:25:03.300.020.160,0,1,h43000035,0
2025-10-15 17:25:03.300.020.180,0,0,h43000035,0
2025-10-15 17:25:03.300.020.200,0,0,h43000035,0
2025-10-15 17:25:03.300.020.220,0,0,h43000035,0
2025-10-15 17:25:03.300.020.240,0,0,h43000035,0
2025-10-15 17:25:03.300.020.260,0,0,h43000035,0
2025-10-15 17:25:03.300.020.280,0,0,h43000035,0
2025-10-15 17:25:03.300.020.300,0,0,h43000035,0
2025-10-15 17:25:03.300.020.320,0,0,h43000035,0
2025-10-15 17:25:03.300.020.340,0,0,h43000035,0
2025-10-15 17:25:03.300.020.360,0,0,h43000035,0
2025-10-15 17:25:03.300.020.380,0,0,h43000035,0
2025-10-15 17:25:03.300.020.400,0,0,h43000035,0
2025-10-15 17:25:03.300.020.420,0,0,h43000035,0
2025-10-15 17:25:03.300.020.440,0,0,h43000035,0
2025-10-15 17:25:03.300.020.460,0,0,h43000035,0
2025-10-15 17:25:03.300.020.480,0,0,h43000035,0
2025-10-15 17:25:03.300.020.500,0,0,h43000035,0
2025-10-15 17:25:03.300.020.520,0,0,h43000035,0
2025-10-15 17:25:03.300.020.540,0,0,h43000035,0
2025-10-15 17:25:03.300.020.560,0,0,h43000035,0
2025-10-15 17:25:03.300.020.580,0,0,h43000035,0
2025-10-15 17:25:03.300.020.600,0,0,h43000035,0
2025-10-15 17:25:03.300.020.620,0,0,h43000035,0
2025-10-15 17:25:03.300.020.640,0,0,h43000035,0
2025-10-15 17:25:03.300.020.660,0,0,h43000035,0
2025-10-15 17:25:03.300.020.680,0,1,h43000035,0
2025-10-15 17:25:03.300.020.700,0,1,h43000035,0
2025-10-15 17:25:03.300.020.720,0,1,h43000035,0
2025-10-15 17:25:03.300.020.740,0,1,h43000035,0
2025-10-15 17:25:03.300.020.760,0,1,h43000035,0
2025-10-15 17:25:03.300.020.780,0,1,h43000035,0
2025-10-15 17:25:03.300.020.800,0,1,h43000035,0
2025-10-15 17:25:03.300.020.820,0,1,h43000035,0
2025-10-15 17:25:03.300.020.840,0,1,h43000035,0
2025-10-15 17:25:03.300.020.860,0,1,h43000035,0
2025-10-15 17:25:03.300.020.880,0,1,h43000035,0
2025-10-15 17:25:03.300.020.900,0,1,h43000035,0
2025-10-15 17:25:03.300.020.920,0,1,h43000035,0
2025-10-15 17:25:03.300.020.940,0,1,h43000035,0
2025-10-15 17:25:03.300.020.960,0,1,h43000035,0
2025-10-15 17:25:03.300.020.980,0,1,h43000035,0
2025-10-15 17:25:03.300.021.000,0,1,h43000035,0
2025-10-15 17:25:03.300.021.020,0,1,h43000035,0
2025-10-15 17:25:03.300.021.040,0,1,h43000035,0
2025-10-15 17:25:03.300.021.060,0,1,h43000035,0
2025-10-15 17:25:03.300.021.080,0,1,h43000035,0
2025-10-15 17:25:03.300.021.100,0,1,h43000035,0
2025-10-15 17:25:03.300.021.120,0,1,h43000035,0
2025-10-15 17:25:03.300.021.140,0,1,h43000035,0
2025-10-15 17:25:03.300.021.160,0,1,h43000035,0
2025-10-15 17:25:03.300.021.180,0,0,h43000035,0
2025-10-15 17:25:03.300.021.200,0,0,h43000035,0
2025-10-15 17:25:03.300.021.220,0,0,h43000035,0
2025-10-15 17:25:03.300.021.240,0,0,h43000035,0
2025-10-15 17:25:03.300.021.260,0,0,h43000035,0
2025-10-15 17:25:03.300.021.280,0,0,h43000035,0
2025-10-15 17:25:03.300.021.300,0,0,h43000035,0
2025-10-15 17:25:03.300.021.320,0,0,h43000035,0
2025-10-15 17:25:03.300.021.340,0,0,h43000035,0
2025-10-15 17:25:03.300.021.360,0,0,h43000035,0
2025-10-15 17:25:03.300.021.380,0,0,h43000035,0
2025-10-15 17:25:03.300.021.400,0,0,h43000035,0
2025-10-15 17:25:03.300.021.420,0,0,h43000035,0
2025-10-15 17:25:03.300.021.440,0,0,h43000035,0
2025-10-15 17:25:03.300.021.460,0,0,h43000035,0
2025-10-15 17:25:03.300.021.480,0,0,h43000035,0
2025-10-15 17:25:03.300.021.500,0,0,h43000035,0
2025-10-15 17:25:03.300.021.520,0,0,h43000035,0
2025-10-15 17:25:03.300.021.540,0,0,h43000035,0
2025-10-15 17:25:03.300.021.560,0,0,h43000035,0
2025-10-15 17:25:03.300.021.580,0,0,h43000035,0
2025-10-15 17:25:03.300.021.600,0,0,h43000035,0
2025-10-15 17:25:03.300.021.620,0,0,h43000035,0
2025-10-15 17:25:03.300.021.640,0,0,h43000035,0
2025-10-15 17:25:03.300.021.660,0,0,h43000035,0
2025-10-15 17:25:03.300.021.680,0,1,h43000035,0
2025-10-15 17:25:03.300.021.700,0,1,h43000035,0
2025-10-15 17:25:03.300.021.720,0,1,h43000035,0
2025-10-15 17:25:03.300.021.740,0,1,h43000035,0
2025-10-15 17:25:03.300.021.760,0,1,h43000035,0
2025-10-15 17:25:03.300.021.780,0,1,h43000035,0
2025-10-15 17:25:03.300.021.800,0,1,h43000035,0
2025-10-15 17:25:03.300.021.820,0,1,h43000035,0
2025-10-15 17:25:03.300.021.840,0,1,h43000035,0
2025-10-15 17:25:03.300.021.860,0,1,h43000035,0
2025-10-15 17:25:03.300.021.880,0,1,h43000035,0
2025-10-15 17:25:03.300.021.900,0,1,h43000035,0
2025-10-15 17:25:03.300.021.920,0,1,h43000035,0
2025-10-15 17:25:03.300.021.940,0,1,h43000035,0
2025-10-15 17:25:03.300.021.960,0,1,h43000035,0
2025-10-15 17:25:03.300.021.980,0,1,h43000035,0
2025-10-15 17:25:03.300.022.000,0,1,h43000035,0
2025-10-15 17:25:03.300.022.020,0,1,h43000035,0
2025-10-15 17:25:03.300.022.040,0,1,h43000035,0
2025-10-15 17:25:03.300.022.060,0,1,h43000035,0
2025-10-15 17:25:03.300.022.080,0,1,h43000035,0
2025-10-15 17:25:03.300.022.100,0,1,h43000035,0
2025-10-15 17:25:03.300.022.120,0,1,h43000035,0
2025-10-15 17:25:03.300.022.140,0,1,h43000035,0
2025-10-15 17:25:03.300.022.160,0,1,h43000035,0
2025-10-15 17:25:03.300.022.180,0,0,h43000035,0
2025-10-15 17:25:03.300.022.200,0,0,h43000035,0
2025-10-15 17:25:03.300.022.220,0,0,h43000035,0
2025-10-15 17:25:03.300.022.240,0,0,h43000035,0
2025-10-15 17:25:03.300.022.260,0,0,h43000035,0
2025-10-15 17:25:03.300.022.280,0,0,h43000035,0
2025-10-15 17:25:03.300.022.300,0,0,h43000035,0
2025-10-15 17:25:03.300.022.320,0,0,h43000035,0
2025-10-15 17:25:03.300.022.340,0,0,h43000035,0
2025-10-15 17:25:03.300.022.360,0,0,h43000035,0
2025-10-15 17:25:03.300.022.380,0,0,h43000035,0
2025-10-15 17:25:03.300.022.400,0,0,h43000035,0
2025-10-15 17:25:03.300.022.420,0,0,h43000035,0
2025-10-15 17:25:03.300.022.440,0,0,h43000035,0
2025-10-15 17:25:03.300.022.460,0,0,h43000035,0
2025-10-15 17:25:03.300.022.480,0,0,h43000035,0
2025-10-15 17:25:03.300.022.500,0,0,h43000035,0
2025-10-15 17:25:03.300.022.520,0,0,h43000035,0
2025-10-15 17:25:03.300.022.540,0,0,h43000035,0
2025-10-15 17:25:03.300.022.560,0,0,h43000035,0
2025-10-15 17:25:03.300.022.580,0,0,h43000035,0
2025-10-15 17:25:03.300.022.600,0,0,h43000035,0
2025-10-15 17:25:03.300.022.620,0,0,h43000035,0
2025-10-15 17:25:03.300.022.640,0,0,h43000035,0
2025-10-15 17:25:03.300.022.660,0,0,h43000035,0
2025-10-15 17:25:03.300.022.680,0,1,h43000035,0
2025-10-15 17:25:03.300.022.700,0,1,h43000035,0
2025-10-15 17:25:03.300.022.720,0,1,h43000035,0
2025-10-15 17:25:03.300.022.740,0,1,h43000035,0
2025-10-15 17:25:03.300.022.760,0,1,h43000035,0
2025-10-15 17:25:03.300.022.780,0,1,h43000035,0
2025-10-15 17:25:03.300.022.800,0,1,h43000035,0
2025-10-15 17:25:03.300.022.820,0,1,h43000035,0
2025-10-15 17:25:03.300.022.840,0,1,h43000035,0
2025-10-15 17:25:03.300.022.860,0,1,h43000035,0
2025-10-15 17:25:03.300.022.880,0,1,h43000035,0
2025-10-15 17:25:03.300.022.900,0,1,h43000035,0
2025-10-15 17:25:03.300.022.920,0,1,h43000035,0
2025-10-15 17:25:03.300.022.940,0,1,h43000035,0
2025-10-15 17:25:03.300.022.960,0,1,h43000035,0
2025-10-15 17:25:03.300.022.980,0,1,h43000035,0
2025-10-15 17:25:03.300.023.000,0,1,h43000035,0
2025-10-15 17:25:03.300.023.020,0,1,h43000035,0
2025-10-15 17:25:03.300.023.040,0,1,h43000035,0
2025-10-15 17:25:03.300.023.060,0,1,h43000035,0
2025-10-15 17:25:03.300.023.080,0,1,h43000035,0
2025-10-15 17:25:03.300.023.100,0,1,h43000035,0
2025-10-15 17:25:03.300.023.120,0,1,h43000035,0
2025-10-15 17:25:03.300.023.140,0,1,h43000035,0
2025-10-15 17:25:03.300.023.160,0,1,h43000035,0
2025-10-15 17:25:03.300.023.180,0,0,h43000035,0
2025-10-15 17:25:03.300.023.200,0,0,h43000035,0
2025-10-15 17:25:03.300.023.220,0,0,h43000035,0
2025-10-15 17:25:03.300.023.240,0,0,h43000035,0
2025-10-15 17:25:03.300.023.260,0,0,h43000035,0
2025-10-15 17:25:03.300.023.280,0,0,h43000035,0
2025-10-15 17:25:03.300.023.300,0,0,h43000035,0
2025-10-15 17:25:03.300.023.320,0,0,h43000035,0
2025-10-15 17:25:03.300.023.340,0,0,h43000035,0
2025-10-15 17:25:03.300.023.360,0,0,h43000035,0
2025-10-15 17:25:03.300.023.380,0,0,h43000035,0
2025-10-15 17:25:03.300.023.400,0,0,h43000035,0
2025-10-15 17:25:03.300.023.420,0,0,h43000035,0
2025-10-15 17:25:03.300.023.440,0,0,h43000035,0
2025-10-15 17:25:03.300.023.460,0,0,h43000035,0
2025-10-15 17:25:03.300.023.480,0,0,h43000035,0
2025-10-15 17:25:03.300.023.500,0,0,h43000035,0
2025-10-15 17:25:03.300.023.520,0,0,h43000035,0
2025-10-15 17:25:03.300.023.540,0,0,h43000035,0
2025-10-15 17:25:03.300.023.560,0,0,h43000035,0
2025-10-15 17:25:03.300.023.580,0,0,h43000035,0
2025-10-15 17:25:03.300.023.600,0,0,h43000035,0
2025-10-15 17:25:03.300.023.620,0,0,h43000035,0
2025-10-15 17:25:03.300.023.640,0,0,h43000035,0
2025-10-15 17:25:03.300.023.660,0,0,h43000035,0
2025-10-15 17:25:03.300.023.680,0,1,h43000035,0
2025-10-15 17:25:03.300.023.700,0,1,h43000035,0
2025-10-15 17:25:03.300.023.720,0,1,h43000035,0
2025-10-15 17:25:03.300.023.740,0,1,h43000035,0
2025-10-15 17:25:03.300.023.760,0,1,h43000035,0
2025-10-15 17:25:03.300.023.780,0,1,h43000035,0
2025-10-15 17:25:03.300.023.800,0,1,h43000035,0
2025-10-15 17:25:03.300.023.820,0,1,h43000035,0
2025-10-15 17:25:03.300.023.840,0,1,h43000035,0
2025-10-15 17:25:03.300.023.860,0,1,h43000035,0
2025-10-15 17:25:03.300.023.880,0,1,h43000035,0
2025-10-15 17:25:03.300.023.900,0,1,h43000035,0
2025-10-15 17:25:03.300.023.920,0,1,h43000035,0
2025-10-15 17:25:03.300.023.940,0,1,h43000035,0
2025-10-15 17:25:03.300.023.960,0,1,h43000035,0
2025-10-15 17:25:03.300.023.980,0,1,h43000035,0
2025-10-15 17:25:03.300.024.000,0,1,h43000035,0
2025-10-15 17:25:03.300.024.020,0,1,h43000035,0
2025-10-15 17:25:03.300.024.040,0,1,h43000035,0
2025-10-15 17:25:03.300.024.060,0,1,h43000035,0
2025-10-15 17:25:03.300.024.080,0,1,h43000035,0
2025-10-15 17:25:03.300.024.100,0,1,h43000035,0
2025-10-15 17:25:03.300.024.120,0,1,h43000035,0
2025-10-15 17:25:03.300.024.140,0,1,h43000035,0
2025-10-15 17:25:03.300.024.160,0,1,h43000035,0
2025-10-15 17:25:03.300.024.180,0,0,h43000035,0
2025-10-15 17:25:03.300.024.200,0,0,h43000035,0
2025-10-15 17:25:03.300.024.220,0,0,h43000035,0
2025-10-15 17:25:03.300.024.240,0,0,h43000035,0
2025-10-15 17:25:03.300.024.260,0,0,h43000035,0
2025-10-15 17:25:03.300.024.280,0,0,h43000035,0
2025-10-15 17:25:03.300.024.300,0,0,h43000035,0
2025-10-15 17:25:03.300.024.320,0,0,h43000035,0
2025-10-15 17:25:03.300.024.340,0,0,h43000035,0
2025-10-15 17:25:03.300.024.360,0,0,h43000035,0
2025-10-15 17:25:03.300.024.380,0,0,h43000035,0
2025-10-15 17:25:03.300.024.400,0,0,h43000035,0
2025-10-15 17:25:03.300.024.420,0,0,h43000035,0
2025-10-15 17:25:03.300.024.440,0,0,h43000035,0
2025-10-15 17:25:03.300.024.460,0,0,h43000035,0
2025-10-15 17:25:03.300.024.480,0,0,h43000035,0
2025-10-15 17:25:03.300.024.500,0,0,h43000035,0
2025-10-15 17:25:03.300.024.520,0,0,h43000035,0
2025-10-15 17:25:03.300.024.540,0,0,h43000035,0
2025-10-15 17:25:03.300.024.560,0,0,h43000035,0
2025-10-15 17:25:03.300.024.580,0,0,h43000035,0
2025-10-15 17:25:03.300.024.600,0,0,h43000035,0
2025-10-15 17:25:03.300.024.620,0,0,h43000035,0
2025-10-15 17:25:03.300.024.640,0,0,h43000035,0
2025-10-15 17:25:03.300.024.660,0,0,h43000035,0
2025-10-15 17:25:03.300.024.680,0,1,h43000035,0
2025-10-15 17:25:03.300.024.700,0,1,h43000035,0
2025-10-15 17:25:03.300.024.720,0,1,h43000035,0
2025-10-15 17:25:03.300.024.740,0,1,h43000035,0
2025-10-15 17:25:03.300.024.760,0,1,h43000035,0
2025-10-15 17:25:03.300.024.780,0,1,h43000035,0
2025-10-15 17:25:03.300.024.800,0,1,h43000035,0
2025-10-15 17:25:03.300.024.820,0,1,h43000035,0
2025-10-15 17:25:03.300.024.840,0,1,h43000035,0
2025-10-15 17:25:03.300.024.860,0,1,h43000035,0
2025-10-15 17:25:03.300.024.880,0,1,h43000035,0
2025-10-15 17:25:03.300.024.900,0,1,h43000035,0
2025-10-15 17:25:03.300.024.920,0,1,h43000035,0
2025-10-15 17:25:03.300.024.940,0,1,h43000035,0
2025-10-15 17:25:03.300.024.960,0,1,h43000035,0
2025-10-15 17:25:03.300.024.980,0,1,h43000035,0
2025-10-15 17:25:03.300.025.000,0,1,h43000035,0
2025-10-15 17:25:03.300.025.020,0,1,h43000035,0
2025-10-15 17:25:03.300.025.040,0,1,h43000035,0
2025-10-15 17:25:03.300.025.060,0,1,h43000035,0
2025-10-15 17:25:03.300.025.080,0,1,h43000035,0
2025-10-15 17:25:03.300.025.100,0,1,h43000035,0
2025-10-15 17:25:03.300.025.120,0,1,h43000035,0
2025-10-15 17:25:03.300.025.140,0,1,h43000035,0
2025-10-15 17:25:03.300.025.160,0,1,h43000035,0
2025-10-15 17:25:03.300.025.180,0,0,h43000035,0
2025-10-15 17:25:03.300.025.200,0,0,h43000035,0
2025-10-15 17:25:03.300.025.220,0,0,h43000035,0
2025-10-15 17:25:03.300.025.240,0,0,h43000035,0
2025-10-15 17:25:03.300.025.260,0,0,h43000035,0
2025-10-15 17:25:03.300.025.280,0,0,h43000035,0
2025-10-15 17:25:03.300.025.300,0,0,h43000035,0
2025-10-15 17:25:03.300.025.320,0,0,h43000035,0
2025-10-15 17:25:03.300.025.340,0,0,h43000035,0
2025-10-15 17:25:03.300.025.360,0,0,h43000035,0
2025-10-15 17:25:03.300.025.380,0,0,h43000035,0
2025-10-15 17:25:03.300.025.400,0,0,h43000035,0
2025-10-15 17:25:03.300.025.420,0,0,h43000035,0
2025-10-15 17:25:03.300.025.440,0,0,h43000035,0
2025-10-15 17:25:03.300.025.460,0,0,h43000035,0
2025-10-15 17:25:03.300.025.480,0,0,h43000035,0
2025-10-15 17:25:03.300.025.500,0,0,h43000035,0
2025-10-15 17:25:03.300.025.520,0,0,h43000035,0
2025-10-15 17:25:03.300.025.540,0,0,h43000035,0
2025-10-15 17:25:03.300.025.560,0,0,h43000035,0
2025-10-15 17:25:03.300.025.580,0,0,h43000035,0
2025-10-15 17:25:03.300.025.600,0,0,h43000035,0
2025-10-15 17:25:03.300.025.620,0,0,h43000035,0
2025-10-15 17:25:03.300.025.640,0,0,h43000035,0
2025-10-15 17:25:03.300.025.660,0,0,h43000035,0
2025-10-15 17:25:03.300.025.680,0,1,h43000035,0
2025-10-15 17:25:03.300.025.700,0,1,h43000035,0
2025-10-15 17:25:03.300.025.720,0,1,h43000035,0
2025-10-15 17:25:03.300.025.740,0,1,h43000035,0
2025-10-15 17:25:03.300.025.760,0,1,h43000035,0
2025-10-15 17:25:03.300.025.780,0,1,h43000035,0
2025-10-15 17:25:03.300.025.800,0,1,h43000035,0
2025-10-15 17:25:03.300.025.820,0,1,h43000035,0
2025-10-15 17:25:03.300.025.840,0,1,h43000035,0
2025-10-15 17:25:03.300.025.860,0,1,h43000035,0
2025-10-15 17:25:03.300.025.880,0,1,h43000035,0
2025-10-15 17:25:03.300.025.900,0,1,h43000035,0
2025-10-15 17:25:03.300.025.920,0,1,h43000035,0
2025-10-15 17:25:03.300.025.940,0,1,h43000035,0
2025-10-15 17:25:03.300.025.960,0,1,h43000035,0
